customer_id,Recency,Frequency,Monetary,Cluster,Segment
83577942,228,4,3486.4399999999996,3,Loyal Customers
83588803,299,1,339.76,1,At Risk Customers
83597876,134,2,203.13,2,Regular Customers
83610315,173,1,310.69,2,Regular Customers
83660688,439,4,4091.85,3,Loyal Customers
83701325,30,4,3432.67,3,Loyal Customers
83867512,19,2,2707.11,3,Loyal Customers
83964902,204,1,1103.76,2,Regular Customers
84066402,12,5,5834.46,0,Premium Customers
84119685,5,3,1893.95,3,Loyal Customers
84161531,334,3,4949.4,3,Loyal Customers
84257716,262,1,1224.08,2,Regular Customers
84275450,287,3,2895.0299999999997,3,Loyal Customers
84361534,294,2,3127.49,3,Loyal Customers
84377964,296,4,6173.37,0,Premium Customers
84448310,123,2,1418.9599999999998,2,Regular Customers
84456355,254,3,1894.62,3,Loyal Customers
84468124,22,5,4405.009999999999,0,Premium Customers
84572019,6,2,1024.2,2,Regular Customers
84641682,50,2,2662.7799999999997,3,Loyal Customers
84824280,98,6,5039.4800000000005,0,Premium Customers
84826389,490,1,1796.4900000000002,1,At Risk Customers
84848018,189,3,1877.46,3,Loyal Customers
84850688,377,2,4475.58,1,At Risk Customers
84862161,174,2,3410.56,3,Loyal Customers
84929351,251,1,1632.76,2,Regular Customers
84937877,74,2,2358.82,2,Regular Customers
84953008,54,5,3046.1,0,Premium Customers
84986716,235,1,893.04,2,Regular Customers
84993732,52,2,2121.9,2,Regular Customers
85006599,173,3,5191.96,3,Loyal Customers
85016568,448,1,795.1,1,At Risk Customers
85020453,288,2,496.59,1,At Risk Customers
85072416,231,2,1283.99,2,Regular Customers
85074810,45,5,5050.280000000001,0,Premium Customers
85088479,386,1,1755.96,1,At Risk Customers
85177880,27,1,1247.25,2,Regular Customers
85198177,1,4,1767.74,3,Loyal Customers
85218071,171,2,1606.2600000000002,2,Regular Customers
85233498,409,1,886.34,1,At Risk Customers
85340038,322,2,1523.9,1,At Risk Customers
85354059,152,4,1618.4,3,Loyal Customers
85435560,494,1,2357.0099999999998,1,At Risk Customers
85474732,548,1,1090.98,1,At Risk Customers
85476508,35,1,229.04,2,Regular Customers
85490177,83,1,1979.76,2,Regular Customers
85518832,186,5,6117.95,0,Premium Customers
85519349,26,4,4035.97,0,Premium Customers
85561151,300,4,9268.59,0,Premium Customers
85626346,260,4,2222.89,3,Loyal Customers
85658166,78,2,1405.94,2,Regular Customers
85747175,11,1,639.6,2,Regular Customers
85763665,64,3,3865.2100000000005,3,Loyal Customers
85838438,352,1,97.04,1,At Risk Customers
85854265,278,2,779.9200000000001,1,At Risk Customers
85869195,248,2,3011.29,3,Loyal Customers
85907588,140,3,2939.12,3,Loyal Customers
86050297,240,1,816.38,2,Regular Customers
86067293,56,5,5724.7300000000005,0,Premium Customers
86167288,259,1,2586.84,2,Regular Customers
86294036,550,1,552.2,1,At Risk Customers
86444757,115,3,3568.32,3,Loyal Customers
86479284,317,2,2665.2799999999997,1,At Risk Customers
86483673,176,1,791.0999999999999,2,Regular Customers
86487478,204,2,1707.49,2,Regular Customers
86499778,292,1,2360.55,1,At Risk Customers
86636273,107,2,1449.36,2,Regular Customers
86704661,28,2,3127.01,3,Loyal Customers
86715467,151,2,2821.4,3,Loyal Customers
86995126,28,3,1825.7,3,Loyal Customers
87059497,137,2,3830.76,3,Loyal Customers
87107263,157,2,2730.86,3,Loyal Customers
87160527,40,4,4523.22,0,Premium Customers
87200291,146,3,2161.44,3,Loyal Customers
87213891,361,1,2216.2200000000003,1,At Risk Customers
87220860,96,2,1492.47,2,Regular Customers
87222820,314,1,416.65,1,At Risk Customers
87251489,225,3,3016.8100000000004,3,Loyal Customers
87256913,45,1,288.27,2,Regular Customers
87266309,220,3,7186.2,0,Premium Customers
87266831,422,2,3773.03,1,At Risk Customers
87335844,201,2,3979.66,3,Loyal Customers
87444738,57,1,77.11,2,Regular Customers
87450286,225,1,942.37,2,Regular Customers
87457446,88,1,831.43,2,Regular Customers
87463923,7,4,5884.35,0,Premium Customers
87641623,135,2,1654.17,2,Regular Customers
87669943,298,2,2107.74,1,At Risk Customers
87691707,41,1,1524.0,2,Regular Customers
87718744,64,3,2458.63,3,Loyal Customers
87823209,155,2,3442.6299999999997,3,Loyal Customers
87889031,204,2,1638.52,2,Regular Customers
87943214,175,1,720.95,2,Regular Customers
87954926,278,2,1464.18,1,At Risk Customers
87984862,258,1,1879.1,2,Regular Customers
88045094,177,4,3400.42,3,Loyal Customers
88067569,297,3,4553.8099999999995,3,Loyal Customers
88111697,29,1,1245.62,2,Regular Customers
88130777,123,1,162.67,2,Regular Customers
88167544,543,1,714.84,1,At Risk Customers
88202341,445,2,1002.37,1,At Risk Customers
88203688,137,3,3296.38,3,Loyal Customers
88215615,50,1,183.76,2,Regular Customers
88223261,121,2,3390.27,3,Loyal Customers
88252625,19,2,488.99,2,Regular Customers
88312515,158,2,1143.58,2,Regular Customers
88324928,4,5,4024.04,0,Premium Customers
88517890,82,2,4191.0,3,Loyal Customers
88520326,115,3,2707.7599999999998,3,Loyal Customers
88532418,341,3,3850.9,3,Loyal Customers
88553721,21,3,1860.81,3,Loyal Customers
88684966,586,1,595.36,1,At Risk Customers
88739922,190,4,4773.84,0,Premium Customers
88745052,523,1,275.03,1,At Risk Customers
88779806,579,1,882.51,1,At Risk Customers
88843865,435,1,1656.6000000000001,1,At Risk Customers
88866835,219,4,6474.360000000001,0,Premium Customers
88923048,7,3,3021.83,3,Loyal Customers
88965399,560,1,463.5,1,At Risk Customers
89036169,288,3,5936.9,0,Premium Customers
89051578,216,1,959.4000000000001,2,Regular Customers
89142848,523,1,223.27,1,At Risk Customers
89223620,9,1,418.48,2,Regular Customers
89361574,242,2,447.47,2,Regular Customers
89412038,558,1,628.77,1,At Risk Customers
89418072,201,1,680.72,2,Regular Customers
89472859,512,1,12.32,1,At Risk Customers
89476734,461,2,4008.4300000000003,1,At Risk Customers
89523804,592,1,994.56,1,At Risk Customers
89531595,155,4,1943.25,3,Loyal Customers
89617089,166,3,2104.5699999999997,3,Loyal Customers
89619421,10,3,3253.7599999999998,3,Loyal Customers
89669139,247,4,4856.639999999999,0,Premium Customers
89699655,19,3,3959.65,3,Loyal Customers
89704218,9,2,3734.59,3,Loyal Customers
89784343,100,2,319.51,2,Regular Customers
89811984,200,1,1641.8,2,Regular Customers
89867195,284,1,419.18,1,At Risk Customers
89874335,416,1,2776.95,1,At Risk Customers
89886179,219,2,2187.03,2,Regular Customers
89910157,109,5,5032.97,0,Premium Customers
89950235,92,1,869.22,2,Regular Customers
89968482,142,4,3799.15,3,Loyal Customers
89986926,37,3,1212.34,3,Loyal Customers
89995124,181,2,777.4,2,Regular Customers
89998489,572,1,968.94,1,At Risk Customers
90021871,102,4,7960.33,0,Premium Customers
90038364,395,2,2843.9,1,At Risk Customers
90144978,173,1,594.45,2,Regular Customers
90150193,37,4,2519.42,3,Loyal Customers
90184276,432,3,3882.4800000000005,3,Loyal Customers
90246977,104,4,5827.400000000001,0,Premium Customers
90298394,22,3,5217.68,0,Premium Customers
90299101,2,1,340.66,2,Regular Customers
90346920,55,4,4685.47,0,Premium Customers
90372221,358,2,1550.21,1,At Risk Customers
90448312,2,6,6311.52,0,Premium Customers
90586029,163,2,3070.02,3,Loyal Customers
90586443,57,2,1153.1,2,Regular Customers
90621147,4,3,4942.45,3,Loyal Customers
90647204,64,1,2357.0099999999998,2,Regular Customers
90649019,118,5,3949.0699999999997,0,Premium Customers
90665975,83,5,2628.03,3,Loyal Customers
90666073,86,1,652.5,2,Regular Customers
90696847,135,1,712.86,2,Regular Customers
90743791,307,1,681.66,1,At Risk Customers
90745023,365,4,1300.5800000000002,3,Loyal Customers
90753712,200,1,931.61,2,Regular Customers
90856813,335,2,2717.4,1,At Risk Customers
90882023,467,1,2736.87,1,At Risk Customers
90919603,87,3,1836.18,3,Loyal Customers
91024604,69,3,1630.43,3,Loyal Customers
91072336,166,1,2767.92,2,Regular Customers
91130614,352,2,1798.84,1,At Risk Customers
91144803,321,2,949.96,1,At Risk Customers
91196901,116,5,6873.18,0,Premium Customers
91228580,581,1,2127.2400000000002,1,At Risk Customers
91243571,17,4,3789.62,3,Loyal Customers
91312072,156,2,630.78,2,Regular Customers
91320466,147,1,236.51,2,Regular Customers
91382237,188,3,2214.8199999999997,3,Loyal Customers
91384030,265,1,665.68,2,Regular Customers
91408854,506,2,1566.22,1,At Risk Customers
91448742,140,3,1705.6100000000001,3,Loyal Customers
91500615,21,3,5743.24,0,Premium Customers
91550885,143,4,3879.91,3,Loyal Customers
91562028,64,4,2819.04,3,Loyal Customers
91566278,282,3,3380.42,3,Loyal Customers
91590001,6,2,1272.9,2,Regular Customers
91602727,584,1,2906.82,1,At Risk Customers
91614690,536,1,1704.04,1,At Risk Customers
91768226,237,1,320.14,2,Regular Customers
91789216,528,1,1154.26,1,At Risk Customers
91791128,253,2,894.63,2,Regular Customers
91853589,422,1,755.66,1,At Risk Customers
91868185,181,2,3577.0200000000004,3,Loyal Customers
91973128,404,1,1749.56,1,At Risk Customers
92027021,88,3,3549.51,3,Loyal Customers
92038780,179,2,1850.5500000000002,2,Regular Customers
92091019,550,1,2216.2200000000003,1,At Risk Customers
92098757,134,1,727.95,2,Regular Customers
92118758,246,1,878.8,2,Regular Customers
92123198,206,2,4049.49,3,Loyal Customers
92209869,367,2,1048.75,1,At Risk Customers
92245432,73,4,3627.0299999999997,3,Loyal Customers
92306841,130,4,3697.96,3,Loyal Customers
92356639,88,4,2410.8599999999997,3,Loyal Customers
92404798,269,6,6888.06,0,Premium Customers
92409489,277,3,3615.5200000000004,3,Loyal Customers
92416428,105,3,4955.43,3,Loyal Customers
92455970,400,2,2875.23,1,At Risk Customers
92509376,20,3,3396.11,3,Loyal Customers
92583164,37,1,1263.4,2,Regular Customers
92604392,497,1,424.28,1,At Risk Customers
92636025,470,2,1168.46,1,At Risk Customers
92642745,5,3,2380.24,3,Loyal Customers
92843141,92,1,765.76,2,Regular Customers
93018527,76,7,5704.18,0,Premium Customers
93122847,35,3,3326.69,3,Loyal Customers
93127511,382,2,897.92,1,At Risk Customers
93198324,221,3,3404.67,3,Loyal Customers
93318833,5,2,826.6800000000001,2,Regular Customers
93321933,155,3,1538.9299999999998,3,Loyal Customers
93341057,87,2,3018.2000000000003,3,Loyal Customers
93370787,145,3,4683.55,3,Loyal Customers
93458307,97,1,2644.2599999999998,2,Regular Customers
93507573,223,4,3550.21,3,Loyal Customers
93563435,57,6,2878.05,0,Premium Customers
93617659,170,3,1778.2200000000003,3,Loyal Customers
93675757,49,4,991.0799999999999,3,Loyal Customers
93699264,170,3,3405.08,3,Loyal Customers
93723634,56,3,2270.0699999999997,3,Loyal Customers
93730857,87,2,1149.72,2,Regular Customers
93735495,143,1,863.18,2,Regular Customers
93826036,549,1,2664.48,1,At Risk Customers
93867669,405,1,415.75,1,At Risk Customers
93924203,3,6,4052.14,0,Premium Customers
93937586,81,1,461.16,2,Regular Customers
93938425,80,4,4071.1299999999997,0,Premium Customers
94033330,30,4,2087.37,3,Loyal Customers
94078407,86,1,1152.44,2,Regular Customers
94137242,588,2,3062.74,1,At Risk Customers
94165062,399,1,242.57,1,At Risk Customers
94179692,51,1,595.36,2,Regular Customers
94281220,137,2,1095.3,2,Regular Customers
94404245,67,1,2147.16,2,Regular Customers
94430842,300,1,291.12,1,At Risk Customers
94453274,346,2,870.78,1,At Risk Customers
94486311,84,2,424.20000000000005,2,Regular Customers
94529626,246,3,2179.69,3,Loyal Customers
94552818,291,1,132.27,1,At Risk Customers
94706375,114,1,395.82,2,Regular Customers
94713625,297,2,1951.57,1,At Risk Customers
94730288,293,3,3018.95,3,Loyal Customers
94854830,481,1,738.74,1,At Risk Customers
95001589,162,2,1839.59,2,Regular Customers
95018817,435,2,2124.96,1,At Risk Customers
95269737,13,1,1562.16,2,Regular Customers
95309983,182,2,2827.05,3,Loyal Customers
95334407,140,2,1730.43,2,Regular Customers
95364457,165,4,3856.54,3,Loyal Customers
95371787,343,2,2372.23,1,At Risk Customers
95372766,349,3,3616.7400000000002,3,Loyal Customers
95382317,62,1,537.24,2,Regular Customers
95428692,241,2,1016.49,2,Regular Customers
95558510,366,1,271.68,1,At Risk Customers
95590889,546,1,1796.4900000000002,1,At Risk Customers
95594611,222,1,724.84,2,Regular Customers
95736310,589,1,688.14,1,At Risk Customers
95768401,1,2,934.1700000000001,2,Regular Customers
95858939,79,2,2124.36,2,Regular Customers
95873651,341,3,936.0199999999999,1,At Risk Customers
95912198,45,3,4051.93,3,Loyal Customers
95971469,71,5,4541.77,0,Premium Customers
96001315,58,2,764.14,2,Regular Customers
96009692,109,2,726.62,2,Regular Customers
96042320,511,1,2108.13,1,At Risk Customers
96109948,63,3,2448.8,3,Loyal Customers
96149069,399,1,236.51,1,At Risk Customers
96171594,182,1,1991.96,2,Regular Customers
96253172,124,4,4368.86,0,Premium Customers
96373206,80,2,2012.04,2,Regular Customers
96461062,586,1,958.02,1,At Risk Customers
96511007,67,3,2346.79,3,Loyal Customers
96628029,53,2,1356.95,2,Regular Customers
96629034,55,2,4770.450000000001,3,Loyal Customers
96629258,26,3,2219.0499999999997,3,Loyal Customers
96640716,74,2,1150.06,2,Regular Customers
96795047,47,3,1776.7800000000002,3,Loyal Customers
96806748,111,2,2095.46,2,Regular Customers
96853930,311,3,1461.58,3,Loyal Customers
96903782,95,4,3115.64,3,Loyal Customers
96989204,59,4,6412.8099999999995,0,Premium Customers
97033691,170,3,1714.79,3,Loyal Customers
97111069,229,4,4154.8,0,Premium Customers
97111119,451,1,878.07,1,At Risk Customers
97141762,21,2,716.46,2,Regular Customers
97144544,188,1,2405.43,2,Regular Customers
97150234,188,2,2239.23,2,Regular Customers
97174235,149,1,535.22,2,Regular Customers
97185284,62,2,3069.52,3,Loyal Customers
97191387,192,1,1193.04,2,Regular Customers
97259564,142,2,1018.97,2,Regular Customers
97277696,342,1,66.12,1,At Risk Customers
97286925,224,2,710.35,2,Regular Customers
97315135,136,2,1255.8600000000001,2,Regular Customers
97388817,205,1,783.0899999999999,2,Regular Customers
97411107,59,3,2941.07,3,Loyal Customers
97419742,323,2,509.76,1,At Risk Customers
97466783,215,3,3388.57,3,Loyal Customers
97475543,116,4,3699.98,3,Loyal Customers
97484394,109,1,671.68,2,Regular Customers
97492493,268,3,3813.46,3,Loyal Customers
97507853,35,2,786.9100000000001,2,Regular Customers
97509888,63,1,215.65,2,Regular Customers
97557157,49,3,2360.2200000000003,3,Loyal Customers
97664747,283,3,4286.36,3,Loyal Customers
97678578,302,4,3444.05,3,Loyal Customers
97739583,216,1,545.49,2,Regular Customers
97770901,26,3,1494.56,3,Loyal Customers
97825663,26,5,3755.68,0,Premium Customers
97873848,29,3,6649.71,0,Premium Customers
97928541,73,1,972.56,2,Regular Customers
97928781,306,2,3905.67,3,Loyal Customers
98088303,134,5,4416.47,0,Premium Customers
98144693,25,1,1829.76,2,Regular Customers
98152679,255,2,1968.94,2,Regular Customers
98211325,126,2,1390.06,2,Regular Customers
98218863,242,2,3042.34,3,Loyal Customers
98225598,132,5,5763.78,0,Premium Customers
98241853,549,1,44.08,1,At Risk Customers
98246574,18,3,3910.16,3,Loyal Customers
98307019,133,3,2877.63,3,Loyal Customers
98444183,15,6,6455.67,0,Premium Customers
98540377,101,4,1944.24,3,Loyal Customers
98625898,171,2,304.8,2,Regular Customers
98687927,12,3,2045.9,3,Loyal Customers
98691989,148,2,1211.07,2,Regular Customers
98709982,234,2,1959.21,2,Regular Customers
98858383,17,3,3093.26,3,Loyal Customers
98896871,14,2,4668.8099999999995,3,Loyal Customers
98930670,371,1,715.72,1,At Risk Customers
99156138,445,1,833.28,1,At Risk Customers
99160348,70,2,3521.6800000000003,3,Loyal Customers
99231937,83,3,2358.66,3,Loyal Customers
99301505,65,3,1541.99,3,Loyal Customers
99361865,21,3,5226.01,0,Premium Customers
99406165,536,2,1673.25,1,At Risk Customers
99412119,149,1,2162.8500000000004,2,Regular Customers
99490786,414,2,2339.69,1,At Risk Customers
99594960,321,1,890.8199999999999,1,At Risk Customers
99627097,446,2,2937.6900000000005,1,At Risk Customers
99695529,169,3,4717.43,3,Loyal Customers
99707100,400,3,3910.08,3,Loyal Customers
99714944,87,3,1961.23,3,Loyal Customers
99729547,7,3,1400.56,3,Loyal Customers
99734256,55,3,3887.98,3,Loyal Customers
99772709,32,3,1834.69,3,Loyal Customers
99784559,577,1,1395.06,1,At Risk Customers
99824171,145,2,587.27,2,Regular Customers
99893898,66,4,3696.69,3,Loyal Customers
